ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total
C9440,Africa,Israel,Carnicos,Offline,Baja,2022-06-27,1970-01-01 00:00:00,2022-08-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2465,Asia,Brunei,Bebida,Online,Baja,2021-07-27,1970-01-01 00:00:00,2021-09-14,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8093,Africa,Senegal,Material de oficina,Online,Baja,2020-07-09,1970-01-01 00:00:00,2020-07-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2810,Europa,Iceland,Verduras,Offline,Alta,2022-04-24,1970-01-01 00:00:00,2022-05-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8802,Centroamerica y Caribe,Haiti,Material de oficina,Offline,Baja,2020-04-20,1970-01-01 00:00:00,2020-05-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8461,Europa,Switzerland,Alimento infantil,Online,Media,2022-07-20,1970-01-01 00:00:00,2022-09-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2882,Europa,Italy,Carnicos,Offline,Alta,2021-10-18,1970-01-01 00:00:00,2021-11-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7361,Europa,Romania,Cereales,Online,Media,2022-08-12,1970-01-01 00:00:00,2022-09-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1900,Europa,Georgia,Cereales,Offline,Critica,2022-10-30,1970-01-01 00:00:00,2022-12-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7701,Norteamerica,United States of America,Carnicos,Offline,Media,2020-09-04,1970-01-01 00:00:00,2020-09-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1672,Australia y Oceania,Kiribati,Material de oficina,Offline,Critica,2021-12-07,1970-01-01 00:00:00,2022-01-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1922,Europa,Bosnia and Herzegovina,Snacks,Online,Critica,2021-05-08,1970-01-01 00:00:00,2021-05-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9265,Africa,Mauritius,Cuidado personal,Offline,Media,2021-03-23,1970-01-01 00:00:00,2021-03-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2716,Norteamerica,Greenland,Carnicos,Online,Media,2021-05-23,1970-01-01 00:00:00,2021-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6994,Africa,Zimbabwe,Material de oficina,Online,Critica,2020-08-31,1970-01-01 00:00:00,2020-09-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7023,Europa,Belgium,Ropa,Offline,Media,2021-02-12,1970-01-01 00:00:00,2021-03-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6427,Europa,Luxembourg,Verduras,Online,Media,2020-12-09,1970-01-01 00:00:00,2021-01-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5036,Africa,Sudan,Material de oficina,Online,Baja,2021-07-28,1970-01-01 00:00:00,2021-08-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3380,Africa,Cote d'Ivoire,Cuidado personal,Online,Alta,2020-07-31,1970-01-01 00:00:00,2020-09-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7196,Africa,Rwanda,Cereales,Offline,Media,2021-08-24,1970-01-01 00:00:00,2021-09-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4920,Norteamerica,Mexico,Verduras,Online,Media,2021-09-14,1970-01-01 00:00:00,2021-10-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8193,Australia y Oceania,Tuvalu,Verduras,Offline,Critica,2020-12-12,1970-01-01 00:00:00,2020-12-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2361,Africa,Guinea-Bissau,Frutas,Offline,Critica,2021-05-31,1970-01-01 00:00:00,2021-06-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4971,Europa,Greece,Cereales,Online,Critica,2022-08-31,1970-01-01 00:00:00,2022-10-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7272,Centroamerica y Caribe,Haiti,Bebida,Online,Baja,2020-05-23,1970-01-01 00:00:00,2020-07-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5719,Africa,Yemen,Carnicos,Online,Media,2022-02-11,1970-01-01 00:00:00,2022-02-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6469,Europa,Russia,Cuidado personal,Offline,Baja,2020-01-13,1970-01-01 00:00:00,2020-02-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2880,Africa,Tunisia,Alimento infantil,Offline,Media,2021-01-18,1970-01-01 00:00:00,2021-02-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7017,Asia,India,Verduras,Online,Media,2022-06-14,1970-01-01 00:00:00,2022-07-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9145,Asia,Taiwan,Cereales,Online,Alta,2021-12-09,1970-01-01 00:00:00,2021-12-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9233,Africa,Morocco,Snacks,Offline,Alta,2021-11-23,1970-01-01 00:00:00,2022-01-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3455,Africa,Zimbabwe,Bebida,Online,Media,2022-04-01,1970-01-01 00:00:00,2022-04-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6685,Africa,Lebanon,Ropa,Online,Baja,2021-11-25,1970-01-01 00:00:00,2021-12-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3001,Australia y Oceania,Federated States of Micronesia,Material de oficina,Offline,Alta,2020-02-27,1970-01-01 00:00:00,2020-02-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4187,Europa,Macedonia,Frutas,Online,Baja,2021-01-03,1970-01-01 00:00:00,2021-01-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9226,Africa,Ghana,Cosmeticos,Online,Media,2020-04-11,1970-01-01 00:00:00,2020-05-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8807,Norteamerica,Greenland,Material de oficina,Offline,Alta,2021-04-30,1970-01-01 00:00:00,2021-06-19,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7820,Africa,Bahrain,Domestico,Online,Baja,2022-03-20,1970-01-01 00:00:00,2022-04-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2860,Europa,Serbia,Alimento infantil,Offline,Critica,2022-10-29,1970-01-01 00:00:00,2022-11-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4725,Africa,Lebanon,Alimento infantil,Offline,Alta,2020-08-01,1970-01-01 00:00:00,2020-08-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6914,Europa,Monaco,Carnicos,Online,Alta,2020-06-19,1970-01-01 00:00:00,2020-08-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8132,Africa,Iran,Alimento infantil,Online,Alta,2022-02-18,1970-01-01 00:00:00,2022-03-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7785,Africa,Mauritius,Frutas,Online,Media,2021-05-12,1970-01-01 00:00:00,2021-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1483,Centroamerica y Caribe,Saint Kitts and Nevis,Carnicos,Online,Critica,2020-01-17,1970-01-01 00:00:00,2020-02-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3539,Europa,Bulgaria,Frutas,Online,Baja,2021-11-27,1970-01-01 00:00:00,2022-01-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6469,Europa,Italy,Ropa,Offline,Media,2022-07-01,1970-01-01 00:00:00,2022-07-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3492,Africa,Namibia,Verduras,Offline,Baja,2022-01-23,1970-01-01 00:00:00,2022-02-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2031,Europa,San Marino,Bebida,Online,Media,2021-03-31,1970-01-01 00:00:00,2021-04-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1211,Centroamerica y Caribe,The Bahamas,Bebida,Offline,Baja,2022-07-08,1970-01-01 00:00:00,2022-07-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5361,Africa,Lebanon,Alimento infantil,Online,Baja,2020-03-07,1970-01-01 00:00:00,2020-03-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1513,Australia y Oceania,Australia,Verduras,Online,Alta,2021-10-21,1970-01-01 00:00:00,2021-11-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8901,Asia,Tajikistan,Cuidado personal,Online,Baja,2021-01-23,1970-01-01 00:00:00,2021-02-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2463,Centroamerica y Caribe,El Salvador,Domestico,Online,Alta,2022-01-14,1970-01-01 00:00:00,2022-03-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7341,Asia,Indonesia,Cereales,Online,Baja,2020-08-21,1970-01-01 00:00:00,2020-09-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4379,Europa,Sweden,Cuidado personal,Offline,Media,2020-04-27,1970-01-01 00:00:00,2020-05-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6623,Australia y Oceania,Tonga,Domestico,Offline,Alta,2022-02-01,1970-01-01 00:00:00,2022-03-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9826,Africa,Mozambique,Ropa,Online,Media,2020-03-12,1970-01-01 00:00:00,2020-04-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5939,Europa,Andorra,Cosmeticos,Online,Critica,2020-09-25,1970-01-01 00:00:00,2020-10-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5621,Australia y Oceania,Solomon Islands,Verduras,Online,Alta,2020-03-13,1970-01-01 00:00:00,2020-04-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6730,Europa,Romania,Verduras,Offline,Media,2021-03-11,1970-01-01 00:00:00,2021-03-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7830,Centroamerica y Caribe,Saint Vincent and the Grenadines,Material de oficina,Offline,Alta,2022-06-10,1970-01-01 00:00:00,2022-06-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3687,Europa,France,Carnicos,Offline,Baja,2020-03-17,1970-01-01 00:00:00,2020-04-07,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7770,Africa,The Gambia,Domestico,Offline,Baja,2021-03-04,1970-01-01 00:00:00,2021-03-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2752,Australia y Oceania,Samoa,Snacks,Offline,Baja,2020-12-19,1970-01-01 00:00:00,2021-01-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8007,Europa,Serbia,Ropa,Offline,Media,2022-10-15,1970-01-01 00:00:00,2022-12-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3116,Centroamerica y Caribe,Saint Vincent and the Grenadines,Cosmeticos,Online,Alta,2021-08-25,1970-01-01 00:00:00,2021-09-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4358,Africa,Syria,Bebida,Offline,Baja,2020-02-11,1970-01-01 00:00:00,2020-03-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6220,Australia y Oceania,Australia,Verduras,Offline,Alta,2021-02-22,1970-01-01 00:00:00,2021-04-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3889,Africa,Cote d'Ivoire,Cosmeticos,Offline,Media,2020-12-20,1970-01-01 00:00:00,2021-01-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6757,Centroamerica y Caribe,Dominican Republic,Cuidado personal,Online,Critica,2021-12-05,1970-01-01 00:00:00,2022-01-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6917,Africa,Rwanda,Frutas,Online,Media,2022-06-21,1970-01-01 00:00:00,2022-07-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1666,Africa,Chad,Cosmeticos,Online,Media,2021-06-17,1970-01-01 00:00:00,2021-07-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7007,Africa,Kenya,Domestico,Offline,Alta,2022-06-09,1970-01-01 00:00:00,2022-07-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8141,Centroamerica y Caribe,Belize,Bebida,Online,Media,2020-10-11,1970-01-01 00:00:00,2020-11-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8976,Australia y Oceania,Palau,Snacks,Offline,Critica,2022-04-06,1970-01-01 00:00:00,2022-05-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9622,Africa,Equatorial Guinea,Material de oficina,Offline,Alta,2021-08-21,1970-01-01 00:00:00,2021-10-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1891,Asia,Kyrgyzstan,Domestico,Offline,Baja,2021-03-14,1970-01-01 00:00:00,2021-03-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9800,Asia,Bangladesh,Frutas,Online,Baja,2020-10-15,1970-01-01 00:00:00,2020-11-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4068,Asia,Bhutan,Alimento infantil,Online,Alta,2022-01-28,1970-01-01 00:00:00,2022-03-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5617,Europa,Macedonia,Carnicos,Offline,Baja,2021-06-01,1970-01-01 00:00:00,2021-06-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9073,Australia y Oceania,Samoa,Verduras,Offline,Critica,2022-09-18,1970-01-01 00:00:00,2022-10-11,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5265,Europa,Austria,Bebida,Online,Media,2021-09-11,1970-01-01 00:00:00,2021-10-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3723,Europa,Italy,Bebida,Online,Alta,2021-08-24,1970-01-01 00:00:00,2021-09-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1184,Africa,Bahrain,Material de oficina,Offline,Media,2020-07-11,1970-01-01 00:00:00,2020-07-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4085,Australia y Oceania,Australia,Snacks,Offline,Critica,2020-12-26,1970-01-01 00:00:00,2021-01-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6067,Africa,Nigeria,Cosmeticos,Online,Baja,2020-05-15,1970-01-01 00:00:00,2020-05-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1474,Europa,Spain,Ropa,Offline,Critica,2020-09-13,1970-01-01 00:00:00,2020-10-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7854,Europa,Hungary,Carnicos,Online,Media,2021-07-22,1970-01-01 00:00:00,2021-08-11,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7457,Europa,Bosnia and Herzegovina,Verduras,Offline,Baja,2021-06-22,1970-01-01 00:00:00,2021-07-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5737,Asia,South Korea,Cosmeticos,Online,Critica,2022-04-05,1970-01-01 00:00:00,2022-05-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8851,Africa,The Gambia,Snacks,Offline,Baja,2021-11-02,1970-01-01 00:00:00,2021-11-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1158,Europa,Norway,Bebida,Online,Baja,2021-05-19,1970-01-01 00:00:00,2021-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3721,Norteamerica,Mexico,Frutas,Offline,Media,2021-01-16,1970-01-01 00:00:00,2021-01-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6807,Europa,France,Cosmeticos,Offline,Baja,2021-05-20,1970-01-01 00:00:00,2021-06-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1385,Centroamerica y Caribe,Belize,Frutas,Offline,Alta,2021-12-03,1970-01-01 00:00:00,2021-12-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01
C1627,Africa,Malawi,Bebida,Online,Alta,2022-08-04,1970-01-01 00:00:00,2022-08-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4408,Asia,India,Cuidado personal,Offline,Critica,2022-04-17,1970-01-01 00:00:00,2022-06-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2808,Asia,Tajikistan,Frutas,Online,Media,2020-04-29,1970-01-01 00:00:00,2020-05-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8608,Europa,Finland,Verduras,Online,Baja,2020-09-09,1970-01-01 00:00:00,2020-09-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2793,Africa,Rwanda,Ropa,Offline,Critica,2022-01-22,1970-01-01 00:00:00,2022-02-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
